1;Saint-Cyr-sur-Menthon;1380
1;Saint-Denis-les-Bourg;1000
1;Saint-Denis-en-Bugey;1500
1;Saint-Didier-d'Aussiat;1340
1;Saint-Didier-de-Formans;1600
1;Saint-Didier-sur-Chalaronne;1140
1;Saint-Eloi;1800
1;Saint-Etienne-du-Bois;1370
1;Saint-Etienne-sur-Chalaronne;1140
1;Saint-Etienne-sur-Reyssouze;1190
1;Sainte-Euphemie;1600
1;Saint-Genis-Pouilly;1630
1;Saint-Genis-sur-Menthon;1380
1;Saint-Georges-sur-Renon;1400
1;Saint-Germain-de-Joux;1130
1;Saint-Germain-les-Paroisses;1300
1;Saint-Germain-sur-Renon;1240
1;Saint-Jean-de-Gonville;1630
1;Saint-Jean-de-Niost;1800
1;Saint-Jean-de-Thurigneux;1390
1;Saint-Jean-le-Vieux;1640
1;Saint-Jean-sur-Reyssouze;1560
1;Saint-Jean-sur-Veyle;1290
1;Sainte-Julie;1150
1;Saint-Julien-sur-Reyssouze;1560
1;Saint-Julien-sur-Veyle;1540
1;Saint-Just;1250
1;Saint-Laurent-sur-Saone;1750
1;Saint-Marcel;1390
1;Saint-Martin-de-Bavel;1510
1;Saint-Martin-du-Frene;1430
1;Saint-Martin-du-Mont;1160
1;Saint-Martin-le-Chatel;1310
1;Saint-Maurice-de-Beynost;1700
1;Saint-Maurice-de-Gourdans;1800
1;Saint-Maurice-de-Remens;1500
1;Saint-Nizier-le-Bouchoux;1560
1;Saint-Nizier-le-Desert;1320
1;Sainte-Olive;1330
1;Saint-Paul-de-Varax;1240
1;Saint-Rambert-en-Bugey;1230
1;Saint-Remy;1310
1;Saint-Sorlin-en-Bugey;1150
1;Saint-Sulpice;1340
1;Saint-Trivier-de-Courtes;1560
1;Saint-Trivier-sur-Moignans;1990
1;Saint-Vulbas;1150
1;Salavre;1270
1;Samognat;1580
1;Sandrans;1400
1;Sault-Brenaz;1150
1;Sauverny;1220
1;Savigneux;1480
1;Segny;1170
1;Seillonnaz;1470
1;Sergy;1630
1;Sermoyer;1190
1;Serrieres-de-Briord;1470
1;Serrieres-sur-Ain;1450
1;Servas;1960
1;Servignat;1560
1;Seyssel;1420
1;Simandre-sur-Suran;1250
1;Songieu;1260
1;Sonthonnax-la-Montagne;1580
1;Souclin;1150
1;Sulignat;1400
1;Surjoux;1420
1;Sutrieu;1260
1;Talissieu;1510
1;Tenay;1230
1;Thezillieu;1110
1;Thil;1120
1;Thoiry;1710
1;Thoissey;1140
1;Torcieu;1230
1;Tossiat;1250
1;Toussieux;1600
1;Tramoyes;1390
1;Trancliere (La);1160
1;Treffort-Cuisiat;1370
1;Trevoux;1600
1;Valeins;1140
1;Vandeins;1660
1;Varambon;1160
1;Vaux-en-Bugey;1150
1;Verjon;1270
1;Vernoux;1560
1;Versailleux;1330
1;Versonnex;1210
1;Vesancy;1170
1;Vescours;1560
1;Vesines;1570
1;Vieu-d'Izenave;1430
1;Vieu;1260
1;Villars-les-Dombes;1330
1;Villebois;1150
1;Villemotier;1270
1;Villeneuve;1480
1;Villereversure;1250
1;Villes;1200
1;Villette-sur-Ain;1320
1;Villieu-Loyes-Mollon;1800
1;Viriat;1440
1;Virieu-le-Grand;1510
1;Virieu-le-Petit;1260
1;Virignin;1300
1;Vongnes;1350
1;Vonnas;1540
2;Abbecourt;2300
2;Achery;2800
2;Acy;2200
2;Agnicourt-et-Sechelles;2340
2;Aguilcourt;2190
2;Aisonville-et-Bernoville;2110
2;Aizelles;2820
2;Aizy-Jouy;2370
2;Alaincourt;2240
2;Allemant;2320
2;Ambleny;2290
2;Ambrief;2200
2;Amifontaine;2190
2;Amigny-Rouy;2700
2;Ancienville;2600
2;Andelain;2800
2;Anguilcourt-le-Sart;2800
2;Anizy-le-Chateau;2320
2;Annois;2480
2;Any-Martin-Rieux;2500
2;Archon;2360
2;Arcy-Sainte-Restitue;2130
2;Armentieres-sur-Ourcq;2210
2;Arrancy;2860
2;Artemps;2480
2;Artonges;2330
2;Assis-sur-Serre;2270
2;Athies-sous-Laon;2840
2;Attilly;2490
2;Aubencheul-aux-Bois;2420
2;Aubenton;2500
2;Aubigny-aux-Kaisnes;2590
2;Aubigny-en-Laonnois;2820
2;Audignicourt;2300
2;Audigny;2120
2;Augy;2220
2;Aulnois-sous-Laon;2000
2;Autels (Les);2360
2;Autremencourt;2250
2;Autreppes;2580
2;Autreville;2300
2;Azy-sur-Marne;2400
2;Bagneux;2290
2;Bancigny;2140
2;Barenton-Bugny;2000
2;Barenton-Cel;2000
2;Barenton-sur-Serre;2270
2;Barisis;2700
2;Barzy-en-Thierache;2170
2;Barzy-sur-Marne;2850
2;Bassoles-Aulers;2380
2;Baulne-en-Brie;2330
2;Bazoches-sur-Vesles;2220
2;Beaume;2500
2;Beaumont-en-Beine;2300
2;Beaurevoir;2110
2;Beaurieux;2160
2;Beautor;2800
2;Beauvois-en-Vermandois;2590
2;Becquigny;2110
2;Belleau;2400
2;Bellenglise;2420
2;Belleu;2200
2;Bellicourt;2420
2;Benay;2440
2;Bergues-sur-Sambre;2450
2;Berlancourt;2250
2;Berlise;2340
2;Bernot;2120
2;Berny-Riviere;2290
2;Berrieux;2820
2;Berry-au-Bac;2190
2;Bertaucourt-Epourdon;2800
2;Berthenicourt;2240
2;Bertricourt;2190
2;Berzy-le-Sec;2200
2;Besme;2300
2;Besmont;2500
2;Besny-et-Loizy;2870
2;Bethancourt-en-Vaux;2300
2;Beugneux;2210
2;Beuvardes;2130
2;Bezu-le-Guery;2310
2;Bezu-Saint-Germain;2400
2;Bichancourt;2300
2;Bieuxy;2290
2;Bievres;2860
2;Billy-sur-Aisne;2200
2;Billy-sur-Ourcq;2210
2;Blanzy-les-Fismes;2160
2;Blerancourt;2300
2;Blesmes;2400
2;Bohain-en-Vermandois;2110
2;Bois-les-Pargny;2270
2;Boncourt;2350
2;Bonneil;2400
2;Bonnesvalyn;2400
2;Bony;2420
2;Bosmont-sur-Serre;2250
2;Bouconville-Vauclair;2860
2;Boue;2450
2;Bouffignereux;2160
2;Bouresches;2400
2;Bourg-et-Comin;2160
2;Bourguignon-sous-Coucy;2300
2;Bourguignon-sous-Montbavin;2000
2;Bouteille (La);2140
2;Braine;2220
2;Brancourt-en-Laonnois;2320
2;Brancourt-le-Grand;2110
2;Brasles;2400
2;Braye-en-Laonnois;2000
2;Braye-en-Thierache;2140
2;Bray-Saint-Christophe;2480
2;Braye;2880
2;Brecy;2210
2;Brenelle;2220
2;Breny;2210
2;Brie;2870
2;Brissay-Choigny;2240
2;Brissy-Hamegicourt;2240
2;Brumetz;2810
2;Brunehamel;2360
2;Bruyeres-sur-Fere;2130
2;Bruyeres-et-Montberault;2860
2;Bruys;2220
2;Bucilly;2500
2;Bucy-le-Long;2880
2;Bucy-les-Cerny;2870
2;Bucy-les-Pierrepont;2350
2;Buire;2500
2;Buironfosse;2620
2;Burelles;2140
2;Bussiares;2810
2;Buzancy;2200
2;Caillouël-Crepigny;2300
2;Camelin;2300
2;Capelle (La);2260
2;Castres;2680
2;Catelet (Le);2420
2;Caulaincourt;2490
2;Caumont;2300
2;Celles-les-Conde;2330
2;Celle-sous-Montmirail (La);2540
2;Celles-sur-Aisne;2370
2;Cerizy;2240
2;Cerny-en-Laonnois;2860
2;Cerny-les-Bucy;2870
2;Cerseuil;2220
2;Cessieres;2320
2;Chacrise;2200
2;Chaillevois;2000
2;Chalandry;2270
2;Chambry;2000
2;Chamouille;2860
2;Champs;2670
2;Chaourse;2340
2;Chapelle-Monthodon (La);2330
2;Chapelle-sur-Chezy (La);2570
2;Charly;2310
2;Charmel (Le);2850
2;Charmes;2800
2;Charteves;2400
2;Chassemy;2370
2;Chateau-Thierry;2400
2;Chatillon-les-Sons;2270
2;Chatillon-sur-Oise;2240
2;Chaudardes;2160
2;Chaudun;2200
2;Chauny;2300
2;Chavignon;2000
2;Chavigny;2880
2;Chavonne;2370
2;Cheret;2860
2;Chermizy-Ailles;2860
2;Chery-Chartreuve;2220
2;Chery-les-Pouilly;2000
2;Chery-les-Rozoy;2360
2;Chevennes;2250
2;Chevregny;2000
2;Chevresis-Monceau;2270
2;Chezy-en-Orxois;2810
2;Chezy-sur-Marne;2570
2;Chierry;2400
2;Chigny;2120
2;Chivres-en-Laonnois;2350
2;Chivres-Val;2880
2;Chivy-les-Etouvelles;2000
2;Chouy;2210
2;Cierges;2130
2;Cilly;2250
2;Ciry-Salsogne;2220
2;Clacy-et-Thierret;2000
2;Clairfontaine;2260
2;Clamecy;2880
2;Clastres;2440
2;Clermont-les-Fermes;2340
2;Cœuvres-et-Valsery;2600
2;Coincy;2210
2;Coingt;2360
2;Colligis-Crandelain;2860
2;Colonfay;2120
2;Commenchon;2300
2;Concevreux;2160
2;Conde-en-Brie;2330
2;Conde-sur-Aisne;2370
2;Conde-sur-Suippe;2190
2;Condren;2700
2;Connigis;2330
2;Contescourt;2680
2;Corbeny;2820
2;Corcy;2600
2;Coucy-le-Chateau-Auffrique;2380
2;Coucy-les-Eppes;2840
2;Coucy-la-Ville;2380
2;Coulonges-Cohan;2130
2;Coupru;2310
2;Courbes;2800
2;Courboin;2330
2;Courcelles-sur-Vesles;2220
2;Courchamps;2810
2;Courmelles;2200
2;Courmont;2130
2;Courtemont-Varennes;2850
2;Courtrizy-et-Fussigny;2820
2;Couvrelles;2220
2;Couvron-et-Aumencourt;2270
2;Coyolles;2600
2;Cramaille;2130
2;Craonne;2160
2;Craonnelle;2160
2;Crecy-au-Mont;2380
2;Crecy-sur-Serre;2270
2;Crepy;2870
2;Crezancy;2650
2;Croix-Fonsommes;2110
2;Croix-sur-Ourcq (La);2210
2;Crouttes-sur-Marne;2310
2;Crouy;2880
2;Crupilly;2120
2;Cuffies;2880
2;Cugny;2480
2;Cuirieux;2350
2;Cuiry-Housse;2220
2;Cuiry-les-Chaudardes;2160
2;Cuiry-les-Iviers;2360
2;Cuissy-et-Geny;2160
2;Cuisy-en-Almont;2200
2;Cutry;2600
2;Cys-la-Commune;2220
2;Dagny-Lambercy;2140
2;Dallon;2680
2;Dammard;2470
2;Dampleux;2600
2;Danizy;2800
2;Dercy;2270
2;Deuillet;2700
2;Dhuizel;2220
2;Dizy-le-Gros;2340
2;Dohis;2360
2;Dolignon;2360
2;Dommiers;2600
2;Domptin;2310
2;Dorengt;2450
2;Douchy;2590
2;Dravegny;2130
2;Droizy;2210
2;Dury;2480
2;Ebouleau;2350
2;Effry;2500
2;Englancourt;2260
2;Epagny;2290
2;Eparcy;2500
2;Epaux-Bezu;2400
2;Epieds;2400
2;Epine-aux-Bois (L');2540
2;Eppes;2840
2;Erlon;2250
2;Erloy;2260
2;Esqueheries;2170
2;Essigny-le-Grand;2690
2;Essigny-le-Petit;2100
2;Essises;2570
2;Essomes-sur-Marne;2400
2;Estrees;2420
2;Etampes-sur-Marne;2400
2;Etaves-et-Bocquiaux;2110
2;Etouvelles;2000
2;Etreaupont;2580
2;Etreillers;2590
2;Etrepilly;2400
2;Etreux;2510
2;Evergnicourt;2190
2;Faucoucourt;2320
2;Faverolles;2600
2;Fayet;2100
2;Fere (La);2800
2;Fere-en-Tardenois;2130
2;Ferte-Chevresis (La);2270
2;Ferte-Milon (La);2460
2;Fesmy-le-Sart;2450
2;Festieux;2840
2;Fieulaine;2110
2;Filain;2000
2;Flamengrie (La);2260
2;Flavigny-le-Grand-et-Beaurain;2120
2;Flavy-le-Martel;2520
2;Fleury;2600
2;Fluquieres;2590
2;Folembray;2670
2;Fonsommes;2110
2;Fontaine-les-Clercs;2680
2;Fontaine-les-Vervins;2140
2;Fontaine-Notre-Dame;2110
2;Fontaine-Uterte;2110
2;Fontenelle;2170
2;Fontenelle-en-Brie;2540
2;Fontenoy;2290
2;Foreste;2590
2;Fossoy;2650
2;Fourdrain;2870
2;Francilly-Selency;2760
2;Franqueville;2140
2;Fresnes-en-Tardenois;2130
2;Fresnes;2380
2;Fresnoy-le-Grand;2230
2;Fressancourt;2800
2;Frieres-Faillouël;2700
2;Froidestrees;2260
2;Froidmont-Cohartille;2270
2;Gandelu;2810
2;Gauchy;2430
2;Gercy;2140
2;Gergny;2260
2;Germaine;2590
2;Gernicourt;2160
2;Gibercourt;2440
2;Gizy;2350
2;Gland;2400
2;Glennes;2160
2;Goudelancourt-les-Berrieux;2820
2;Goudelancourt-les-Pierrepont;2350
2;Goussancourt;2130
2;Gouy;2420
2;Grandlup-et-Fay;2350
2;Grandrieux;2360
2;Gricourt;2100
2;Grisolles;2210
2;Gronard;2140
2;Grougis;2110
2;Grugies;2680
2;Guignicourt;2190
2;Guise;2120
2;Guivry;2300
2;Guny;2300
2;Guyencourt;2160
2;Hannapes;2510
2;Happencourt;2480
2;Haramont;2600
2;Harcigny;2140
2;Hargicourt;2420
2;Harly;2100
2;Hartennes-et-Taux;2210
2;Hary;2140
2;Lehaucourt;2420
2;Hautevesnes;2810
2;Hauteville;2120
2;Haution;2140
2;Herie (La);2500
2;Herie-la-Vieville (Le);2120
2;Hinacourt;2440
2;Hirson;2500
2;Holnon;2760
2;Homblieres;2720
2;Houry;2140
2;Housset;2250
2;Iron;2510
2;Itancourt;2240
2;Iviers;2360
2;Jaulgonne;2850
2;Jeancourt;2490
2;Jeantes;2140
2;Joncourt;2420
2;Jouaignes;2220
2;Jumencourt;2380
2;Jumigny;2160
2;Jussy;2480
2;Juvigny;2880
2;Juvincourt-et-Damary;2190
2;Laffaux;2880
2;Laigny;2140
2;Lanchy;2590
2;Landifay-et-Bertaignemont;2120
2;Landouzy-la-Cour;2140
2;Landouzy-la-Ville;2140
2;Landricourt;2380
2;Laniscourt;2000
2;Laon;2000
2;Lappion;2150
2;Largny-sur-Automne;2600
2;Latilly;2210
2;Launoy;2210
2;Laval-en-Laonnois;2860
2;Lavaqueresse;2450
2;Laversine;2600
2;Leme;2140
2;Lempire;2420
2;Lerzy;2260
2;Leschelles;2170
2;Lesdins;2100
2;Lesges;2220
2;Lesquielles-Saint-Germain;2120
2;Leuilly-sous-Coucy;2380
2;Leury;2880
2;Leuze;2500
2;Levergies;2420
2;Lhuys;2220
2;Licy-Clignon;2810
2;Lierval;2860
2;Liesse-Notre-Dame;2350
2;Liez;2700
2;Lime;2220
2;Lislet;2340
2;Lizy;2320
2;Logny-les-Aubenton;2500
2;Longpont;2600
2;Longueval-Barbonval;2160
2;Lor;2190
2;Louatre;2600
2;Loupeigne;2130
2;Lucy-le-Bocage;2400
2;Lugny;2140
2;Luzoir;2500
2;Ly-Fontaine;2440
2;Maast-et-Violaine;2220
2;Machecourt;2350
2;Macogny;2470
2;Macquigny;2120
2;Magny-la-Fosse;2420
2;Maissemy;2490
2;Maizy;2160
2;Malmaison (La);2190
2;Malzy;2120
2;Manicamp;2300
2;Marchais;2350
2;Marchais-en-Brie;2540
2;Marcy;2720
2;Marcy-sous-Marle;2250
2;Marest-Dampcourt;2300
2;Mareuil-en-Dole;2130
2;Marfontaine;2140
2;Margival;2880
2;Marigny-en-Orxois;2810
2;Marizy-Sainte-Genevieve;2470
2;Marizy-Saint-Mard;2470
2;Marle;2250
2;Marly-Gomont;2120
2;Martigny;2500
2;Martigny-Courpierre;2860
2;Mauregny-en-Haye;2820
2;Mayot;2800
2;Mennessis;2700
2;Menneville;2190
2;Mennevret;2630
2;Mercin-et-Vaux;2200
2;Merlieux-et-Fouquerolles;2000
2;Merval;2160
2;Mesbrecourt-Richecourt;2270
2;Mesnil-Saint-Laurent;2720
2;Meurival;2160
2;Mezieres-sur-Oise;2240
2;Mezy-Moulins;2650
2;Missy-aux-Bois;2200
2;Missy-les-Pierrepont;2350
2;Missy-sur-Aisne;2880
2;Molain;2110
2;Molinchart;2000
2;Monampteuil;2000
2;Monceau-le-Neuf-et-Faucouzy;2270
2;Monceau-les-Leups;2270
2;Monceau-le-Waast;2840
2;Monceau-sur-Oise;2120
2;Mondrepuis;2500
2;Monnes;2470
2;Mons-en-Laonnois;2000
2;Montaigu;2820
2;Montbavin;2000
2;Montbrehain;2110
2;Montchalons;2860
2;Montcornet;2340
2;Mont-d'Origny;2390
2;Montescourt-Lizerolles;2440
2;Montfaucon;2540
2;Montgobert;2600
2;Montgru-Saint-Hilaire;2210
2;Monthenault;2860
2;Monthiers;2400
2;Monthurel;2330
2;Montigny-en-Arrouaise;2110
2;Montigny-l'Allier;2810
2;Montigny-le-Franc;2250
2;Montigny-Lengrain;2290
2;Montigny-les-Conde;2330
2;Montigny-sous-Marle;2250
2;Montigny-sur-Crecy;2270
2;Montlevon;2330
2;Montloue;2340
2;Mont-Notre-Dame;2220
2;Montreuil-aux-Lions;2310
2;Mont-Saint-Jean;2360
2;Mont-Saint-Martin;2220
2;Mont-Saint-Pere;2400
2;Morcourt;2100
2;Morgny-en-Thierache;2360
2;Morsain;2290
2;Mortefontaine;2600
2;Mortiers;2270
2;Moulins;2160
2;Moussy-Verneuil;2160
2;Moy-de-l'Aisne;2610
2;Muret-et-Crouttes;2210
2;Muscourt;2160
2;Nampcelles-la-Cour;2140
2;Nampteuil-sous-Muret;2200
2;Nanteuil-la-Fosse;2880
2;Nanteuil-Notre-Dame;2210
2;Nauroy;2420
2;Nesles-la-Montagne;2400
2;Neufchatel-sur-Aisne;2190
2;Neuflieux;2300
2;Neuilly-Saint-Front;2470
2;Neuve-Maison;2500
2;Neuville-Bosmont (La);2250
2;Neuville-en-Beine (La);2300
2;Neuville-Housset (La);2250
2;Neuville-les-Dorengt (La);2450
2;Neuville-Saint-Amand;2100
2;Neuville-sur-Ailette;2860
2;Neuville-sur-Margival;2880
2;Neuvillette;2390
2;Nizy-le-Comte;2150
2;Nogentel;2400
2;Nogent-l'Artaud;2310
2;Noircourt;2340
2;Noroy-sur-Ourcq;2600
2;Nouvion-en-Thierache (Le);2170
2;Nouvion-et-Catillon;2270
2;Nouvion-le-Comte;2800
2;Nouvion-le-Vineux;2860
2;Nouvron-Vingre;2290
2;Noyales;2120
2;Noyant-et-Aconin;2200
2;Oeuilly;2160
2;Ognes;2300
2;Ohis;2500
2;Oigny-en-Valois;2600
2;Oisy;2450
2;Ollezy;2480
2;Omissy;2100
2;Orainville;2190
2;Orgeval;2860
2;Origny-en-Thierache;2550
2;Origny-Sainte-Benoite;2390
2;Osly-Courtil;2290
2;Ostel;2370
2;Oulches-la-Vallee-Foulon;2160
2;Oulchy-la-Ville;2210
2;Oulchy-le-Chateau;2210
2;Paars;2220
2;Paissy;2160
2;Pancy-Courtecon;2860
2;Papleux;2260
2;Parcy-et-Tigny;2210
2;Parfondeval;2360
2;Parfondru;2840
2;Pargnan;2160
2;Pargny-Filain;2000
2;Pargny-la-Dhuys;2330
2;Pargny-les-Bois;2270
2;Parpeville;2240
2;Pasly;2200
2;Passy-en-Valois;2470
2;Passy-sur-Marne;2850
2;Pavant;2310
2;Perles;2160
2;Pernant;2200
2;Pierremande;2300
2;Pierrepont;2350
2;Pignicourt;2190
2;Pinon;2320
2;Pithon;2480
2;Pleine-Selve;2240
2;Plessier-Huleu (Le);2210
2;Ploisy;2200
2;Plomion;2140
2;Ployart-et-Vaurseine;2860
2;Pommiers;2200
2;Pont-Arcy;2160
2;Pontavert;2160
2;Pontru;2490
2;Pontruet;2490
2;Pont-Saint-Mard;2380
2;Pouilly-sur-Serre;2270
2;Premont;2110
2;Premontre;2320
2;Presles-et-Boves;2370
2;Presles-et-Thierny;2860
2;Priez;2470
2;Prisces;2140
2;Proisy;2120
2;Proix;2120
2;Prouvais;2190
2;Proviseux-et-Plesnoy;2190
2;Puiseux-en-Retz;2600
2;Puisieux-et-Clanlieu;2120
2;Quierzy;2300
2;Quincy-Basse;2380
2;Quincy-sous-le-Mont;2220
2;Raillimont;2360
2;Ramicourt;2110
2;Regny;2240
2;Remaucourt;2100
2;Remies;2270
2;Remigny;2440
2;Renansart;2240
2;Renneval;2340
2;Resigny;2360
2;Ressons-le-Long;2290
2;Retheuil;2600
2;Reuilly-Sauvigny;2850
2;Revillon;2160
2;Ribeauville;2110
2;Ribemont;2240
2;Rocourt-Saint-Martin;2210
2;Rocquigny;2260
2;Rogecourt;2800
2;Rogny;2140
2;Romeny-sur-Marne;2310
2;Romery;2120
2;Roncheres;2130
